Sensor,Date,Variance,value
PM13-60,2021-08-06,6 Hours variance,0.14711033950616925
PM13-60,2021-08-07,6 Hours variance,0.09592987397119264
PM13-60,2021-08-08,6 Hours variance,0.0820690063657382
PM13-60,2021-08-09,6 Hours variance,67.93594611625521
PM13-60,2021-08-10,6 Hours variance,0.07810047582304745
PM13-60,2021-08-11,6 Hours variance,0.16576333590535122
PM13-60,2021-08-12,6 Hours variance,0.05876115451388705
PM13-60,2021-08-13,6 Hours variance,0.10023344264403244
PM13-60,2021-08-14,6 Hours variance,0.0682090406378615
PM13-60,2021-08-15,6 Hours variance,0.07724241737397115
PM13-60,2021-08-16,6 Hours variance,0.08057216274434144
PM13-60,2021-08-17,6 Hours variance,0.10951361078961049
PM13-60,2021-08-18,6 Hours variance,0.054609104938272784
PM13-60,2021-08-19,6 Hours variance,0.088150017682613
PM13-60,2021-08-20,6 Hours variance,0.05349911747685282
PM13-60,2021-08-21,6 Hours variance,0.03996265914351702
PM13-60,2021-08-22,6 Hours variance,0.04882215149177027
PM13-60,2021-08-23,6 Hours variance,0.09226501253858417
PM13-60,2021-08-24,6 Hours variance,0.023856860853911015
PM13-60,2021-08-25,6 Hours variance,0.04449098990483558
PM13-60,2021-08-26,6 Hours variance,0.11381358506944482
PM13-60,2021-08-27,6 Hours variance,0.13014903549382886
PM13-60,2021-08-28,6 Hours variance,0.0462100823045254
PM13-60,2021-08-29,6 Hours variance,0.06554575617283942
PM13-60,2021-08-30,6 Hours variance,0.10059653260030728
PM13-60,2021-08-31,6 Hours variance,0.04154854681069909
PM13-60,2021-09-01,6 Hours variance,0.053030418917179356
PM13-60,2021-09-02,6 Hours variance,0.12263562725051187
PM13-60,2021-09-03,6 Hours variance,0.043144531249998744
PM14-60,2021-07-08,6 Hours variance,1.3190493333333286
PM14-60,2021-07-09,6 Hours variance,0.3402854600694461
PM14-60,2021-07-10,6 Hours variance,0.23526082175925866
PM14-60,2021-07-11,6 Hours variance,0.10859739583333583
PM14-60,2021-07-12,6 Hours variance,0.11690462962962163
PM14-60,2021-07-13,6 Hours variance,0.0389085069444468
PM14-60,2021-07-14,6 Hours variance,0.009611342592593034
PM14-60,2021-07-15,6 Hours variance,0.0026589699074082295
PM14-60,2021-07-16,6 Hours variance,0.005828414351852755
PM14-60,2021-07-17,6 Hours variance,0.0028196759259259013
PM14-60,2021-07-18,6 Hours variance,0.010308043981482396
PM14-60,2021-07-19,6 Hours variance,
PM14-60,2021-07-29,6 Hours variance,0.001701388888888281
PM14-60,2021-07-30,6 Hours variance,0.014862574074073827
PM14-60,2021-07-31,6 Hours variance,0.007195645254628583
PM14-60,2021-08-01,6 Hours variance,0.019931018518519996
PM14-60,2021-08-02,6 Hours variance,0.02216287673610931
PM14-60,2021-08-03,6 Hours variance,0.030841784722223004
PM14-60,2021-08-04,6 Hours variance,0.057843685185187316
PM14-60,2021-08-05,6 Hours variance,0.06656730729166711
PM14-60,2021-08-06,6 Hours variance,0.04788611111111111
PM14-60,2021-08-07,6 Hours variance,0.01098181481481429
PM14-60,2021-08-08,6 Hours variance,0.015173682291665852
PM14-60,2021-08-09,6 Hours variance,0.039227562499999695
PM14-60,2021-08-10,6 Hours variance,0.014897858796296118
PM14-60,2021-08-11,6 Hours variance,0.011570543981481912
PM14-60,2021-08-12,6 Hours variance,0.01792239583333444
PM14-60,2021-08-13,6 Hours variance,0.026814988425927635
PM14-60,2021-08-14,6 Hours variance,0.021686111111111402
PM14-60,2021-08-15,6 Hours variance,0.025087268518517964
PM14-60,2021-08-16,6 Hours variance,0.03405156250000001
PM14-60,2021-08-17,6 Hours variance,0.020923379629630312
PM14-60,2021-08-18,6 Hours variance,0.01025989583333326
PM14-60,2021-08-19,6 Hours variance,0.016030729166667684
PM14-60,2021-08-20,6 Hours variance,0.007918692129628422
PM14-60,2021-08-21,6 Hours variance,0.012012962962963366
PM14-60,2021-08-22,6 Hours variance,0.01909375000000056
PM14-60,2021-08-23,6 Hours variance,0.007961284722222168
PM14-60,2021-08-24,6 Hours variance,0.004157581018518701
PM14-60,2021-08-25,6 Hours variance,0.02369475000000057
PM14-60,2021-08-26,6 Hours variance,0.011347858796297627
PM14-60,2021-08-27,6 Hours variance,0.011501157407407642
PM14-60,2021-08-28,6 Hours variance,0.005997395833333287
PM14-60,2021-08-29,6 Hours variance,0.01749745370370498
PM14-60,2021-08-30,6 Hours variance,0.038552025462962415
PM14-60,2021-08-31,6 Hours variance,0.022919212962963047
PM14-60,2021-09-01,6 Hours variance,0.012362673611110672
PM14-60,2021-09-02,6 Hours variance,0.009570543981481803
PM14-60,2021-09-03,6 Hours variance,0.02900034722222252
PM15-60,2021-07-08,6 Hours variance,4.251528000000032
PM15-60,2021-07-09,6 Hours variance,0.027099636574074396
PM15-60,2021-07-10,6 Hours variance,0.0017328958333335893
PM15-60,2021-07-11,6 Hours variance,0.007820081018518714
PM15-60,2021-07-12,6 Hours variance,0.01839097222222201
PM15-60,2021-07-13,6 Hours variance,0.006897712962964048
PM15-60,2021-07-14,6 Hours variance,0.006834666666667071
PM15-60,2021-07-15,6 Hours variance,0.0015486111111112312
PM15-60,2021-07-16,6 Hours variance,0.001693229166665754
PM15-60,2021-07-17,6 Hours variance,0.004489583333332888
PM15-60,2021-07-18,6 Hours variance,0.03897841435185248
PM15-60,2021-07-19,6 Hours variance,0.028654629629629714
PM15-60,2021-07-20,6 Hours variance,0.05041869212963044
PM15-60,2021-07-21,6 Hours variance,0.04285972222222312
PM15-60,2021-07-22,6 Hours variance,0.015456192129630416
PM15-60,2021-07-23,6 Hours variance,0.01821591435185101
PM15-60,2021-07-24,6 Hours variance,0.009501562500000038
PM15-60,2021-07-25,6 Hours variance,0.008097690007716344
PM15-60,2021-07-26,6 Hours variance,0.013991607188784054
PM15-60,2021-07-27,6 Hours variance,0.02624398148148446
PM15-60,2021-07-28,6 Hours variance,0.025818749999998444
PM15-60,2021-07-29,6 Hours variance,0.013386220421811439
PM15-60,2021-07-30,6 Hours variance,0.020373321759259797
PM15-60,2021-07-31,6 Hours variance,
PM15-60,2021-08-17,6 Hours variance,2.9646125000000056
PM15-60,2021-08-18,6 Hours variance,0.03533891666666509
PM15-60,2021-08-19,6 Hours variance,0.03658750694444444
PM15-60,2021-08-20,6 Hours variance,0.021718120370369017
PM15-60,2021-08-21,6 Hours variance,0.023173379629630026
PM15-60,2021-08-22,6 Hours variance,0.04409971064815044
PM15-60,2021-08-23,6 Hours variance,0.047697858796297433
PM15-60,2021-08-24,6 Hours variance,0.030626157407407095
PM15-60,2021-08-25,6 Hours variance,0.05710972222222239
PM15-60,2021-08-26,6 Hours variance,0.07626498842592809
PM15-60,2021-08-27,6 Hours variance,0.03391684027777702
PM15-60,2021-08-28,6 Hours variance,0.10205434027778194
PM15-60,2021-08-29,6 Hours variance,0.08114930555555279
PM15-60,2021-08-30,6 Hours variance,0.08819739583333179
PM15-60,2021-08-31,6 Hours variance,0.043351562499998914
PM15-60,2021-09-01,6 Hours variance,0.07969754854681226
PM15-60,2021-09-02,6 Hours variance,0.11357828414352122
PM15-60,2021-09-03,6 Hours variance,0.01994448302469245
PM16-60,2021-07-08,6 Hours variance,20.08512200000005
PM16-60,2021-07-09,6 Hours variance,0.17582303703703603
PM16-60,2021-07-10,6 Hours variance,0.1321281250000048
PM16-60,2021-07-11,6 Hours variance,0.22662291666665738
PM16-60,2021-07-12,6 Hours variance,0.11215572916666905
PM16-60,2021-07-13,6 Hours variance,0.12550444155092497
PM16-60,2021-07-14,6 Hours variance,0.02108155555555422
PM16-60,2021-07-15,6 Hours variance,0.014156043402777726
PM16-60,2021-07-16,6 Hours variance,0.015571571180555766
PM16-60,2021-07-17,6 Hours variance,0.013509953703703795
PM16-60,2021-07-18,6 Hours variance,0.03326840451389028
PM16-60,2021-07-19,6 Hours variance,0.11045743518518474
PM16-60,2021-07-20,6 Hours variance,0.11554750694444421
PM16-60,2021-07-21,6 Hours variance,0.14800624999999443
PM16-60,2021-07-22,6 Hours variance,0.15639270833333555
PM16-60,2021-07-23,6 Hours variance,0.21149417361110923
PM16-60,2021-07-24,6 Hours variance,0.2822752748842643
PM16-60,2021-07-25,6 Hours variance,0.3514516915509293
PM16-60,2021-07-26,6 Hours variance,0.3028975833333338
PM16-60,2021-07-27,6 Hours variance,0.6446173032407465
PM16-60,2021-07-28,6 Hours variance,0.24168980729167058
PM16-60,2021-07-29,6 Hours variance,0.2822649305555535
PM16-60,2021-07-30,6 Hours variance,0.2575528425925989
PM16-60,2021-07-31,6 Hours variance,0.14655135879629855
PM16-60,2021-08-01,6 Hours variance,0.34875891666666653
PM16-60,2021-08-02,6 Hours variance,0.17053334259259137
PM16-60,2021-08-03,6 Hours variance,0.5340094184027777
PM16-60,2021-08-04,6 Hours variance,0.1790013888888864
PM16-60,2021-08-05,6 Hours variance,0.8991419143518496
PM16-60,2021-08-06,6 Hours variance,0.6294310989583304
PM16-60,2021-08-07,6 Hours variance,0.6239859374999926
PM16-60,2021-08-08,6 Hours variance,0.44980037731481654
PM16-60,2021-08-09,6 Hours variance,1.0134240069444465
PM16-60,2021-08-10,6 Hours variance,0.2661039351851941
PM16-60,2021-08-11,6 Hours variance,0.18177956481481541
PM16-60,2021-08-12,6 Hours variance,0.22668443287036621
PM16-60,2021-08-13,6 Hours variance,0.3973643518518517
PM16-60,2021-08-14,6 Hours variance,0.24132008101851635
PM16-60,2021-08-15,6 Hours variance,0.4001993055555511
PM16-60,2021-08-16,6 Hours variance,0.8732397314814798
PM16-60,2021-08-17,6 Hours variance,0.19375312499999697
PM16-60,2021-08-18,6 Hours variance,0.22475326851851574
PM16-60,2021-08-19,6 Hours variance,0.35884419444445276
PM16-60,2021-08-20,6 Hours variance,0.21907609953704135
PM16-60,2021-08-21,6 Hours variance,0.2197284722222191
PM16-60,2021-08-22,6 Hours variance,0.20199739583333723
PM16-60,2021-08-23,6 Hours variance,0.1497784143518512
PM16-60,2021-08-24,6 Hours variance,0.10045509259259067
PM16-60,2021-08-25,6 Hours variance,0.1587848958333299
PM16-60,2021-08-26,6 Hours variance,0.2551210069444488
PM16-60,2021-08-27,6 Hours variance,0.28950063657407527
PM16-60,2021-08-28,6 Hours variance,0.3150050925925942
PM16-60,2021-08-29,6 Hours variance,0.3942182291666685
PM16-60,2021-08-30,6 Hours variance,0.48151776620370196
PM16-60,2021-08-31,6 Hours variance,0.5420993217592563
PM16-60,2021-09-01,6 Hours variance,0.1565696180555561
PM16-60,2021-09-02,6 Hours variance,0.26746789583333297
PM16-60,2021-09-03,6 Hours variance,0.0010695312499996975
PM17-60,2021-07-08,6 Hours variance,0.005338888888888723
PM17-60,2021-07-09,6 Hours variance,0.0200803240740737
PM17-60,2021-07-10,6 Hours variance,0.16641876620370513
PM17-60,2021-07-11,6 Hours variance,0.5935264999999942
PM17-60,2021-07-12,6 Hours variance,37.18718489583332
PM17-60,2021-07-13,6 Hours variance,0.8177532407407494
PM17-60,2021-07-14,6 Hours variance,3.0428247685185306
PM17-60,2021-07-15,6 Hours variance,0.20490017361111076
PM17-60,2021-07-16,6 Hours variance,0.7355696759259289
PM17-60,2021-07-17,6 Hours variance,1.6405622106481614
PM17-60,2021-07-18,6 Hours variance,1.8912889081790052
PM17-60,2021-07-19,6 Hours variance,3.6843186921296094
PM17-60,2021-07-20,6 Hours variance,0.009800462962963618
PM17-60,2021-07-21,6 Hours variance,1.6792983217592523
PM17-60,2021-07-22,6 Hours variance,19.1240134259259
PM17-60,2021-07-23,6 Hours variance,0.3535348958333265
PM17-60,2021-07-24,6 Hours variance,0.06697177854938587
PM17-60,2021-07-25,6 Hours variance,0.14310300925925887
PM17-60,2021-07-26,6 Hours variance,0.23488026620371685
PM17-60,2021-07-27,6 Hours variance,0.3757501736111106
PM17-60,2021-07-28,6 Hours variance,1.2917867476851856
PM17-60,2021-07-29,6 Hours variance,0.7167341820987696
PM17-60,2021-07-30,6 Hours variance,0.1913168402777817
PM17-60,2021-07-31,6 Hours variance,14.371932870370337
PM17-60,2021-08-01,6 Hours variance,0.2526520833333274
PM17-60,2021-08-02,6 Hours variance,0.7188914351851746
PM17-60,2021-08-03,6 Hours variance,1.196067303240752
PM17-60,2021-08-04,6 Hours variance,0.7320853587963002
PM17-60,2021-08-05,6 Hours variance,0.2594704137731489
PM17-60,2021-08-06,6 Hours variance,1.6174779513888897
PM17-60,2021-08-07,6 Hours variance,3.7346990740740935
PM17-60,2021-08-08,6 Hours variance,3.9314039351851644
PM17-60,2021-08-09,6 Hours variance,2.302287673611104
PM17-60,2021-08-10,6 Hours variance,0.20733674768519084
PM17-60,2021-08-11,6 Hours variance,0.0364562499999959
PM17-60,2021-08-12,6 Hours variance,0.011653240740740945
PM17-60,2021-08-13,6 Hours variance,0.017276562499998507
PM17-60,2021-08-14,6 Hours variance,0.07628379629629409
PM17-60,2021-08-15,6 Hours variance,0.4977659143518496
PM17-60,2021-08-16,6 Hours variance,1.6839449074074129
PM17-60,2021-08-17,6 Hours variance,0.5168066550925854
PM17-60,2021-08-18,6 Hours variance,9.064137673611135
PM17-60,2021-08-19,6 Hours variance,0.795139062499998
PM17-60,2021-08-20,6 Hours variance,0.8465695264274614
PM17-60,2021-08-21,6 Hours variance,9.454533346193413
PM17-60,2021-08-22,6 Hours variance,14.912036836098244
PM17-60,2021-08-23,6 Hours variance,11.073679356481442
PM17-60,2021-08-24,6 Hours variance,4.445814390432067
PM17-60,2021-08-25,6 Hours variance,6.2164469179526485
PM17-60,2021-08-26,6 Hours variance,13.18497002931577
PM17-60,2021-08-27,6 Hours variance,4.969457861818389
PM17-60,2021-08-28,6 Hours variance,7.416501533436225
PM17-60,2021-08-29,6 Hours variance,13.099251761831283
PM17-60,2021-08-30,6 Hours variance,9.869689978587983
PM17-60,2021-08-31,6 Hours variance,10.17419365502824
PM17-60,2021-09-01,6 Hours variance,16.244690309927957
PM17-60,2021-09-02,6 Hours variance,44.403961810185116
PM17-60,2021-09-03,6 Hours variance,0.6220771701388828
PM18-60,2021-07-09,6 Hours variance,0.2548980000000092
PM18-60,2021-07-10,6 Hours variance,0.03570393518518398
PM18-60,2021-07-11,6 Hours variance,0.005310358796295752
PM18-60,2021-07-12,6 Hours variance,0.1462492476851894
PM18-60,2021-07-13,6 Hours variance,0.010734919945985633
PM18-60,2021-07-14,6 Hours variance,0.016511848958334276
PM18-60,2021-07-15,6 Hours variance,0.1077518823945477
PM18-60,2021-07-16,6 Hours variance,0.01702305812757046
PM18-60,2021-07-17,6 Hours variance,0.07832308867026921
PM18-60,2021-07-18,6 Hours variance,0.04983614165380659
PM18-60,2021-07-19,6 Hours variance,0.03969336902006343
PM18-60,2021-07-20,6 Hours variance,0.07300394804526385
PM18-60,2021-07-21,6 Hours variance,0.03933589731224423
PM18-60,2021-07-22,6 Hours variance,0.03652641943158537
PM18-60,2021-07-23,6 Hours variance,0.026355097415124377
PM18-60,2021-07-24,6 Hours variance,0.0270029755015435
PM18-60,2021-07-25,6 Hours variance,0.03578583461933948
PM18-60,2021-07-26,6 Hours variance,0.011845253858024164
PM18-60,2021-07-27,6 Hours variance,0.02611118184156104
PM18-60,2021-07-28,6 Hours variance,0.01682271733539123
PM18-60,2021-07-29,6 Hours variance,0.006269500707305162
PM18-60,2021-07-30,6 Hours variance,0.007290025398664062
PM18-60,2021-07-31,6 Hours variance,0.0037044110082289135
PM18-60,2021-08-01,6 Hours variance,0.010662680041152372
PM18-60,2021-08-02,6 Hours variance,0.02686238425925892
PM18-60,2021-08-03,6 Hours variance,0.01049509227109089
PM18-60,2021-08-04,6 Hours variance,0.009362324781378084
PM18-60,2021-08-05,6 Hours variance,0.0276284336419769
PM18-60,2021-08-06,6 Hours variance,0.028392554012347738
PM18-60,2021-08-07,6 Hours variance,0.021794039351850234
PM18-60,2021-08-08,6 Hours variance,0.018997968106997692
PM18-60,2021-08-09,6 Hours variance,0.046713181584365326
PM18-60,2021-08-10,6 Hours variance,0.028260022826642917
PM18-60,2021-08-11,6 Hours variance,0.02804251543209815
PM18-60,2021-08-12,6 Hours variance,0.07022341820987156
PM18-60,2021-08-13,6 Hours variance,0.060927293917180804
PM18-60,2021-08-14,6 Hours variance,0.03702449202675088
PM18-60,2021-08-15,6 Hours variance,0.04950665509259091
PM18-60,2021-08-16,6 Hours variance,0.08533281089248812
PM18-60,2021-08-17,6 Hours variance,0.027319875257198756
PM18-60,2021-08-18,6 Hours variance,0.013368595679011419
PM18-60,2021-08-19,6 Hours variance,0.023329467271089633
PM18-60,2021-08-20,6 Hours variance,0.026452314814817083
PM18-60,2021-08-21,6 Hours variance,0.015936308834876848
PM18-60,2021-08-22,6 Hours variance,0.02872544206532791
PM18-60,2021-08-23,6 Hours variance,0.016390592849795955
PM18-60,2021-08-24,6 Hours variance,0.01988956243570098
PM18-60,2021-08-25,6 Hours variance,0.029738507908949965
PM18-60,2021-08-26,6 Hours variance,0.03601626157407612
PM18-60,2021-08-27,6 Hours variance,0.03319923321759292
PM18-60,2021-08-28,6 Hours variance,0.04830670492541025
PM18-60,2021-08-29,6 Hours variance,0.037998770254629284
PM18-60,2021-08-30,6 Hours variance,0.0629839554398121
PM18-60,2021-08-31,6 Hours variance,0.06496614422582037
PM18-60,2021-09-01,6 Hours variance,0.035543113425927746
PM18-60,2021-09-02,6 Hours variance,0.03819793434927976
PM18-60,2021-09-03,6 Hours variance,0.007875125000002084
PM19-60,2021-07-09,6 Hours variance,0.028401388888888032
PM19-60,2021-07-10,6 Hours variance,0.16993742592592656
PM19-60,2021-07-11,6 Hours variance,0.059757638888888624
PM19-60,2021-07-12,6 Hours variance,0.07702708333333463
PM19-60,2021-07-13,6 Hours variance,0.027374181777263997
PM19-60,2021-07-14,6 Hours variance,0.0283593750000006
PM19-60,2021-07-15,6 Hours variance,0.01660711644804482
PM19-60,2021-07-16,6 Hours variance,0.012582786779835762
PM19-60,2021-07-17,6 Hours variance,0.012937299061212736
PM19-60,2021-07-18,6 Hours variance,0.02192312242798192
PM19-60,2021-07-19,6 Hours variance,0.06010846836419881
PM19-60,2021-07-20,6 Hours variance,0.034321159657922505
PM19-60,2021-07-21,6 Hours variance,0.04381168338477178
PM19-60,2021-07-22,6 Hours variance,0.031286090213478446
PM19-60,2021-07-23,6 Hours variance,0.053518164866256546
PM19-60,2021-07-24,6 Hours variance,0.10610652006172767
PM19-60,2021-07-25,6 Hours variance,0.042326060956792644
PM19-60,2021-07-26,6 Hours variance,0.06017793209876656
PM19-60,2021-07-27,6 Hours variance,0.1657453253600812
PM19-60,2021-07-28,6 Hours variance,0.046267391653805896
PM19-60,2021-07-29,6 Hours variance,18.755803708526233
PM19-60,2021-07-30,6 Hours variance,0.32774872685184925
PM19-60,2021-07-31,6 Hours variance,0.29553978266461295
PM19-60,2021-08-01,6 Hours variance,0.13532978877314458
PM19-60,2021-08-02,6 Hours variance,0.17312313528806433
PM19-60,2021-08-03,6 Hours variance,0.09797266428755091
PM19-60,2021-08-04,6 Hours variance,0.10246462191357913
PM19-60,2021-08-05,6 Hours variance,0.1672420572916651
PM19-60,2021-08-06,6 Hours variance,0.41626143261317133
PM19-60,2021-08-07,6 Hours variance,0.10740867251800022
PM19-60,2021-08-08,6 Hours variance,1.2280347780832093
PM19-60,2021-08-09,6 Hours variance,0.5762874164094683
PM19-60,2021-08-10,6 Hours variance,0.3122155526620345
PM19-60,2021-08-11,6 Hours variance,0.12999555684156264
PM19-60,2021-08-12,6 Hours variance,0.5414411956661475
PM19-60,2021-08-13,6 Hours variance,0.07988832304526734
PM19-60,2021-08-14,6 Hours variance,0.28277465760030834
PM19-60,2021-08-15,6 Hours variance,0.1567973170653296
PM19-60,2021-08-16,6 Hours variance,0.5538785670653367
PM19-60,2021-08-17,6 Hours variance,0.11737238297324654
PM19-60,2021-08-18,6 Hours variance,0.0803284256044251
PM19-60,2021-08-19,6 Hours variance,0.09295426150977092
PM19-60,2021-08-20,6 Hours variance,0.7388908436213945
PM19-60,2021-08-21,6 Hours variance,0.5383217721193451
PM19-60,2021-08-22,6 Hours variance,0.10616940586419704
PM19-60,2021-08-23,6 Hours variance,0.14475262827931779
PM19-60,2021-08-24,6 Hours variance,0.38172804783950065
PM19-60,2021-08-25,6 Hours variance,0.5600487782921838
PM19-60,2021-08-26,6 Hours variance,0.21498156507201358
PM19-60,2021-08-27,6 Hours variance,0.23306577932098813
PM19-60,2021-08-28,6 Hours variance,0.321022646604934
PM19-60,2021-08-29,6 Hours variance,1.7791024996785019
PM19-60,2021-08-30,6 Hours variance,0.6956992332175983
PM19-60,2021-08-31,6 Hours variance,0.2770023533950558
PM19-60,2021-09-01,6 Hours variance,0.11039167309670934
PM19-60,2021-09-02,6 Hours variance,0.4634828896604988
